Gene	C2	C7	C3	C5	C12	C13	C14	C11	C4	C8	C6	C10	C9	C1
Myl12a	4.753822004115226	4.846953242268041	3.627354038934426	3.604835797709924	4.050026004166667	3.23695818627451	3.101322014492754	3.0221460809248555	3.020199438305709	2.312079410810811	2.189333947916667	2.5197182295918368	1.9729990684931507	2.5577941684981687
Myl6	2.3793276995884773	2.2012878659793813	2.0599524774590163	0.9668692786259542	2.6522984333333333	2.1170742205882354	2.0774303623188404	1.698045838150289	1.953298779005525	1.232141137837838	0.8154824340277778	1.504043214285714	0.8269572739726027	0.6344421355311356
Myl9	2.8990814691358024	2.5113120206185564	0.7823375512295082	0.7504974083969466	1.6557457500000001	1.0461351519607844	0.38352121014492757	0.5728361734104046	0.550228241252302	0.1895700783783784	0.05476923263888889	0.1394239336734694	0.02343275684931507	0.418382673992674
Mylpf	0.008202312757201645	0.008798036082474226	0.013175745901639346	0.027691774809160307	0.011078066666666667	0.017013838235294117	0.01090945652173913	0.01782228901734104	0.024756747697974216	0.02901295135135135	0.040843947916666665	0.02838745408163265	0.6976673869863014	0.552380304029304
Myo1c	1.7930344567901235	1.5880207886597937	1.281281918032787	1.4719846564885497	0.9897786375000001	1.2980042990196077	0.46806883333333327	1.222417676300578	0.9177619023941068	0.7869322135135135	0.664982125	0.4046682244897959	0.38330820547945205	0.6105723296703297
Myof	1.7792314999999999	1.7966748969072166	1.854835981557377	1.7091593053435115	1.1477482541666668	1.5271733725490195	0.4747902391304347	1.9690077167630058	1.0641834843462246	1.1980724756756755	0.5351560173611111	0.40515319897959184	0.13740789726027397	0.183572326007326
Naa50	1.6003086728395062	2.1181846340206185	1.841299399590164	2.381240374045802	0.9582308708333332	0.8572529656862745	0.5347421811594203	1.2740540289017341	1.0584535414364642	1.3714864756756757	2.1459699722222223	1.485208520408163	1.3551637979452056	2.204928611721612
Nab1	0.957659230452675	1.121759293814433	1.3067186536885247	1.4479613167938932	0.5094389208333333	1.0784006323529411	0.38453584057971013	1.1467398265895954	0.9308987127071824	0.917273937837838	0.7779892256944445	0.6838869234693877	0.27448386301369865	0.2845388388278388
Nabp1	1.0876832736625515	0.9470219587628866	0.5812962356557377	0.8754376297709924	0.2686187291666667	0.17522893137254902	0.023612376811594202	0.5806464797687861	0.1747646003683241	0.5443388918918919	0.43341675347222225	0.08000029591836734	0.3671728390410959	0.692652663003663
Naca	2.5262749176954733	2.5209471649484536	3.089267206967213	2.398202003816794	2.7225935458333335	2.6860314656862747	3.37808565942029	2.9997216589595377	3.474295806629834	3.2875291405405407	2.9696050868055557	3.7469550714285713	3.2305780924657532	2.9825175897435896
Nacc1	0.13818946296296294	0.1658916030927835	0.1651544856557377	0.29043716030534356	0.051808175000000005	0.07470619117647058	0.1390451739130435	0.1428201965317919	0.09415567771639043	0.1541515	0.24492340625	0.1788246275510204	0.16632395890410961	0.5370585347985348
Naf1	0.5505322530864197	0.59027243814433	0.6086759344262296	0.7966134198473283	0.141102375	0.2400867794117647	0.19495740579710147	0.4459269132947977	0.3175016022099447	0.47666129999999995	0.8793982638888889	0.48173401020408163	0.6113160993150685	1.4435193772893773
Nampt	0.3832976913580247	0.524281587628866	0.9980713463114753	1.368845679389313	0.3193382875	0.4349000343137255	0.43410392028985506	0.8784072369942196	0.5401822449355433	0.9261248864864864	1.1955350451388889	0.7576178775510204	1.0626134349315068	1.7715769780219779
Nanog	0.00340358024691358	0.013102335051546392	0.0069214098360655734	0.01233263358778626	0.0	0.009063264705882352	0.0	0.0	0.020629688766114183	0.060634972972972975	0.40543709375000003	0.11568313265306122	1.7034825205479451	1.8808607985347987
Nap1l1	2.485377232510288	2.883503340206185	3.0906528155737703	3.6349534847328244	2.1028497833333333	1.8827009852941177	2.2769748623188404	2.6858973872832372	2.5759951860036834	2.8529792891891894	3.6255095138888884	3.0301796734693878	2.899133691780822	3.716094835164835
Nars	1.815648572016461	1.7799582938144332	1.5097117909836066	1.8684236717557252	1.024952175	0.8126580490196078	0.42331338405797103	1.0144779942196531	0.7666754217311234	1.2162457378378377	1.479326173611111	1.0157341989795918	1.3305092773972602	1.8801430036630038
Nasp	0.531480537037037	0.9982832216494846	1.1305853586065573	1.2675319236641223	0.37914144583333337	0.195563068627451	0.3391920869565217	0.24174200578034682	0.21270456721915287	0.6587168648648649	1.5629578715277779	1.4537662959183675	1.8216226678082192	2.651435747252747
Nbl1	0.8657981995884774	0.7331401237113402	0.30270794672131146	0.17693588549618322	0.5653378041666667	1.0255164411764706	0.21801271739130434	0.4457210231213873	0.40874338858195214	0.16355977567567567	0.04287022916666667	0.05333620408163266	0.01614482191780822	0.02101335164835165
Ncam1	1.6305576131687243	1.7649421546391753	0.9500073954918032	0.743739645038168	0.7137330708333334	0.7553675539215686	0.407854768115942	1.2202836994219655	0.6644259263351749	0.5347131027027028	0.31337880555555553	0.36214214795918365	0.12462443835616438	0.09952947252747253
Ncapd2	0.2983828353909465	0.9740040412371134	0.8349717745901639	0.9753456984732825	0.2750724958333333	0.09313952450980392	0.41929895652173915	0.09602088439306357	0.09965767403314917	0.5849663837837838	1.2763617256944444	1.109284142857143	1.2036330856164383	1.4756258644688645
Ncapd3	0.19570694032921812	0.6210635463917525	0.4371584036885246	0.5732160648854963	0.15325992916666664	0.11219431862745097	0.11232289855072464	0.17776916763005782	0.11545953591160221	0.3264544081081081	0.7693329583333334	0.37210438265306117	0.580171448630137	0.8775662234432234
Ncapg	0.1028669279835391	0.5763045824742268	0.4848674569672131	0.4913272480916031	0.19073123333333336	0.016955200980392156	0.0684356884057971	0.03502580924855491	0.026656694290976057	0.26678324054054053	0.5673750659722222	0.4132523775510204	0.5050326575342466	0.7714137948717948
Ncapg2	0.21757926954732512	1.0050591907216495	0.5958845532786885	0.7930071870229009	0.17305759999999998	0.06865132352941176	0.10202435507246377	0.06564649710982659	0.07018659484346225	0.3570320135135135	0.81200359375	0.4730826173469388	0.4746770753424657	0.7393317142857143
Ncaph	0.15298028395061727	0.7827936237113402	0.6427038709016394	0.6569752786259542	0.20838659166666668	0.061442882352941174	0.16293248550724637	0.11046969942196531	0.07138902578268877	0.4562460189189189	1.02054446875	0.7609266530612245	0.7691741267123288	0.849494336996337
Ncl	2.0180421666666666	2.321593778350515	3.043112331967213	3.2910998358778625	2.434136795833333	1.687757725490196	2.3939276956521742	2.375062589595376	2.363585812154696	2.7657879513513515	3.3926482743055555	3.445419806122449	3.3213426780821917	3.7071070622710622
Ncoa1	0.14777362757201645	0.1908426237113402	0.13444787295081967	0.2542689618320611	0.055356987499999996	0.19307960294117646	0.11138476086956522	0.18690175144508672	0.14192948618784532	0.2081060162162162	0.1771258298611111	0.0993254693877551	0.10278008219178082	0.22791271794871795
Ncs1	0.8545704979423868	0.8406861701030928	0.5074336762295082	0.5072994770992366	0.2694665875	0.3399160490196078	0.10690692753623189	0.21756140462427745	0.15636868876611418	0.14000198108108108	0.18493315972222224	0.1689725867346939	0.10311476027397261	0.12542856043956044
Ndn	1.3619761522633744	1.3296285463917528	0.8308031065573771	0.9567673053435115	0.6308516416666666	0.9428505833333334	0.44827994927536235	0.8255609421965319	0.7250442504604051	0.5424529567567568	0.4284577638888889	0.2935339693877551	0.14340055821917808	0.26113506593406594
Ndufa13	0.9549486172839506	0.8425145515463918	1.3137782418032786	0.7410633015267175	1.4765647625	1.4309199852941175	1.9503157391304349	1.504098098265896	1.673989856353591	1.3468334972972973	1.0807110729166667	1.6852224285714283	1.4185493630136985	0.9420202527472529
Ndufa4	1.3100455041152261	1.1772981030927836	1.8336387725409837	1.2554980534351146	1.6694934291666668	1.1919142892156864	1.6244922971014493	1.5084734971098266	1.5577329373848987	1.5476218918918918	1.5109534513888887	2.180238806122449	1.7235408424657535	1.099534575091575
Ndufa6	0.8758706975308642	0.8273185360824743	1.0798250102459017	0.942296748091603	0.9875614041666666	1.5375494656862747	1.7928945507246377	1.4621097341040463	1.662461073664825	1.4949746702702702	1.1326834618055555	1.5525097142857143	1.4736587602739726	1.1435828827838828
Ndufa7	1.5237582654320987	1.3387084329896906	1.7297100348360654	1.5547244732824428	1.7202120791666669	1.6676005049019607	2.062037036231884	2.036929132947977	1.9925563646408841	1.882335745945946	1.7852557604166666	2.1870608928571427	2.349460647260274	2.330144633699634
Ndufb6	1.2412301666666665	1.2178380515463918	1.8518018647540984	1.509490320610687	1.5556508708333332	1.0256559558823528	1.8590437463768117	1.728531682080925	1.69326108839779	1.3343195837837838	1.3830252673611112	1.8572096071428572	1.4614350102739726	1.0298713186813186
Ndufs6	0.7683019135802469	0.6507816030927835	1.0806131106557377	0.9471460572519084	1.0324269333333334	0.8434409019607844	1.0155510869565219	0.9384913872832371	0.9748127605893185	1.0301883675675676	1.0833031041666665	1.4489852295918366	1.5746636130136986	1.3103306886446886
Neat1	0.9210030987654321	0.5377182010309278	0.7850344159836066	0.7209033740458016	0.7777361625	1.6925814607843137	1.0556170072463769	1.8255571734104046	1.6888475985267035	1.7625939486486486	0.6879259444444444	0.778495443877551	1.012042455479452	0.44770703296703296
Nedd4	3.173394172839506	3.3144265567010307	3.436748895491803	2.934432717557252	3.1282155166666663	4.213996470588235	3.3809538768115943	4.610996248554914	4.500521896869245	3.835434718918919	3.463968201388889	3.7124806785714286	2.7590996198630138	4.26694141025641
Nek2	0.08789325308641975	0.6149850103092783	0.343036975409836	0.6371119885496183	0.09074856666666667	0.004129220588235294	0.025590043478260868	0.012562248554913294	0.0	0.18977815405405404	0.6382833576388889	0.28377586734693877	0.37276550342465753	0.8742196117216118
Nenf	0.9660470411522634	0.8880456804123712	0.952344338114754	0.7184332862595421	0.9778510208333333	1.3056805294117648	1.0655356811594203	1.030659121387283	1.1577786243093924	0.8489927432432433	0.5291667604166667	0.6534630102040817	0.3819230582191781	0.4106777216117216
Nes	0.7524196995884773	0.7752282886597938	0.8247845635245902	0.9448071297709923	0.50714	0.12608944607843137	0.10555905797101449	0.2985753294797688	0.07905715285451198	0.643512281081081	0.7691817847222222	0.22293348979591837	0.44313256164383563	0.2683820073260073
Neurod1	0.0	0.0	0.001882043032786885	0.002240103053435114	0.0	0.0	0.0	0.0	0.0030391270718232045	0.0289367972972973	0.08593507986111111	0.0043916275510204085	0.03596393493150685	0.18141018681318682
Nf2	0.4299326687242799	0.42293904639175256	0.5287945881147541	0.804063858778626	0.238093	0.2871379264705882	0.5170576304347826	1.1464828323699423	0.6509507145488029	1.0579030378378378	1.4266797465277776	1.092545719387755	0.9284871643835616	0.8108413992673993
Nfatc2ip	0.05125204938271605	0.1540874793814433	0.15289469467213115	0.29336655343511453	0.03785765	0.07102492156862746	0.014071297101449276	0.19470614450867052	0.10570375506445673	0.12808928378378379	0.2669876006944445	0.1681870255102041	0.6320413493150685	0.6117628278388278
Nfe2l2	1.160821510288066	1.3281923402061855	1.205709243852459	1.3009937366412214	0.47850472499999996	0.8667622843137255	0.5204079782608695	0.9251547572254335	0.8294121252302026	1.2424958486486486	1.2210491493055555	0.7235049489795918	0.8297035856164384	1.0256548424908425
Nfib	0.7522111769547325	1.0213762886597937	0.9944360102459016	1.143209461832061	0.6708486166666667	1.4878846519607842	0.5087318260869566	0.8129743872832369	0.9257435322283609	0.9912781351351352	1.1294870208333334	1.0056154489795919	0.35583703424657537	0.17428730769230769
Nfix	0.8225226563786009	0.961193412371134	0.9283680512295082	0.6659601564885497	0.7922156708333333	1.5767004166666667	0.7252050217391305	1.2194841329479769	1.220638753222836	0.6292629702702703	0.46042282638888893	0.8211496326530612	0.09669281164383561	0.015507227106227107
Nfkbib	0.2730692572016461	0.32024192268041235	0.2638223463114754	0.4202733893129771	0.17759944166666666	0.1692265343137255	0.20750590579710146	0.30018517919075144	0.1643410073664825	0.3032901054054054	0.32519839930555555	0.29497601530612244	0.2855207020547945	0.3623891941391941
Ngf	0.4586026090534979	0.35389635567010314	0.058083924180327866	0.027199076335877863	0.058621220833333335	0.025525558823529415	0.0	0.004594381502890173	0.004198243093922652	0.011823416216216217	0.002404607638888889	0.0	0.0	0.0
Nhp2	1.2488334485596706	1.3241805206185568	1.6106977418032786	1.9445777557251909	1.1717211666666667	0.6795375735294118	1.0893335942028985	1.2606886300578035	0.9454782486187845	1.5899346891891892	2.1932181284722225	1.7721387653061225	2.3719520821917808	2.2808453443223446
Nid1	2.9315731604938273	2.8997305412371133	1.82446275	1.3031098816793893	1.6436787333333334	2.1400716176470587	0.5033860797101449	1.8135928439306357	1.4782369116022098	0.7346745081081081	0.61065334375	0.5330692193877551	0.500112294520548	0.37038869963369964
Nid2	0.9680811234567902	0.9861408917525772	1.7175959631147542	1.6566322786259542	1.3044962833333333	2.0127308529411767	1.1546653260869566	1.9840693352601155	1.7824453627992634	0.9710504162162162	0.7950754895833333	0.7552284642857142	0.8433524726027397	1.3979964981684982
Nip7	0.8443324135802469	0.9667729948453607	1.0040164795081967	1.4801928015267176	0.40977555	0.4382704264705882	0.5346921811594203	0.6724954450867052	0.6047137292817679	0.9463496135135135	1.4546511979166667	0.9944940765306123	1.5226610171232875	1.801290358974359
Nipal1	0.46205553497942387	0.5081653711340206	0.0780843524590164	0.022050209923664126	0.1101333375	0.08628262745098038	0.0	0.01434778612716763	0.017673653775322283	0.002045975675675676	0.0021776805555555555	0.0	0.005764893835616438	0.010730058608058608
Nipbl	0.819591462962963	0.942881649484536	0.7233098811475409	0.9276176221374046	0.3542954625	0.7354255000000001	0.4476570579710145	0.8117037514450867	0.7281061123388582	0.7720315918918919	0.832369232638889	0.563416887755102	0.6045178630136986	0.9745467252747254
Nme1	2.1243060370370372	2.1413551340206185	2.572171838114754	2.4754144312977098	2.0251274291666665	0.891132906862745	1.4590054927536231	1.382889485549133	1.1732369631675874	1.927201481081081	2.337513215277778	2.4407735408163265	2.2132150102739727	2.103590769230769
Nme2	2.7081640987654323	2.543014886597938	2.847925489754098	2.173091694656488	3.0693632375	2.3140708921568627	3.0520268260869567	2.621956578034682	2.673413696132597	2.8241639702702703	2.5791200381944446	3.183642275510204	2.8354464315068495	2.353789117216117
Noc2l	0.7572076255144032	0.9135090979381443	1.0302852295081968	1.2730199465648855	0.6191809791666666	0.4290792205882353	0.4479082536231884	0.7519368497109826	0.556271817679558	0.9259151027027027	1.2960133506944445	0.9756480510204082	1.3709040308219178	1.2862670402930403
Noc4l	0.42613540534979427	0.6484884278350516	0.7922312909836066	1.115130213740458	0.24113400416666667	0.22505104901960785	0.29026547101449274	0.5145233526011561	0.32253164272559853	0.7005816513513514	1.0805223993055555	0.693731913265306	0.8799299794520548	1.1007484065934066
Nodal	0.0	0.0	0.0	0.002704091603053435	0.0	0.0	0.0	0.0	0.003881441988950276	0.04377866756756757	0.09732196527777777	0.018544433673469387	0.25846027739726024	0.6280657802197802
Nol11	0.6207468518518519	0.8448096597938145	0.8139085860655737	1.0675271488549618	0.26757785	0.30636066666666667	0.12040436956521738	0.45659531213872834	0.364691	0.576267745945946	0.9820645277777778	0.6541191530612246	0.8595731267123288	1.297853271062271
Nolc1	0.9174865514403292	1.0954700515463918	1.2522953053278687	1.7094715496183206	0.5633152375	0.36946003431372554	0.4910824275362319	0.8232975664739884	0.6313501399631676	1.0906140648648648	1.6958192465277777	1.4230079030612246	1.6818009212328766	1.8871471575091576
Nono	1.0021427098765432	1.231573675257732	1.2074336024590164	1.2778007251908396	0.6096537249999999	0.7184423088235294	0.6776355000000001	0.9910231387283237	0.895097753222836	1.0473025162162162	1.3419343750000001	1.0402961530612245	0.9225708835616437	1.5251335604395606
Nop10	0.7644342283950617	0.8116285927835052	1.186815100409836	1.3145950839694656	0.7151987666666667	0.7193706519607843	1.0114723550724638	1.1008664971098265	1.0743132928176795	1.3042481621621622	1.604264	1.7260756020408163	1.706863390410959	1.661698326007326
Nop16	0.8489886378600823	0.9500737783505154	1.0769248790983608	1.5650603396946565	0.50559915	0.34928516176470586	0.6488645144927536	0.9203907976878613	0.635062467771639	1.0226552432432432	1.473981795138889	1.0331045	1.33525075	1.1539983260073259
Nop56	0.5981940761316873	0.7671653195876289	1.0019541024590164	1.11968656870229	0.3966285541666667	0.2640484411764706	0.6730075942028986	0.568016774566474	0.5603105101289134	0.8477385081081081	1.1721217048611112	1.2329015102040817	1.2180012260273974	1.2067849047619046
Nop9	0.47245067489711934	0.753517530927835	0.7521781147540983	1.0290368129770993	0.20727647916666667	0.23568223529411764	0.24254791304347825	0.3740537283236994	0.25438426703499084	0.4940771	0.8757031666666667	0.5311505306122449	0.7589595753424657	1.0843838278388278
Notch1	0.49540927572016463	0.6805165824742269	0.3692321844262295	0.2875390763358779	0.27237169583333337	0.4121768382352941	0.08319526811594204	0.17936796531791907	0.17205624125230204	0.40423285405405407	0.4320341458333333	0.2226081224489796	0.3420099212328767	0.3477666886446887
Npm1	3.356643767489712	3.8575854536082472	5.0600803032786885	5.806479606870229	3.8015430958333334	3.544695637254902	5.1648205362318835	4.983402439306358	5.137011340699816	5.743954278378378	6.372236795138889	6.244959668367347	6.241241873287671	7.400961604395604
Npr2	0.4561523971193416	0.38437377835051545	0.35954067418032787	0.35874109160305345	0.28873579583333336	0.8391408676470589	0.3080257246376812	0.7272771502890173	0.576694788213628	0.48050435405405406	0.17354080208333333	0.22145242857142858	0.07479181164383562	0.0027651025641025643
Nptn	2.5515563271604935	2.5976254329896906	2.208668120901639	2.0726129160305344	1.6423855250000001	2.5065635147058822	1.2173138768115943	2.306845583815029	2.179638837937385	1.742641154054054	1.6031797118055555	1.3105621989795917	0.9460231849315068	0.9516531062271061
Nr0b1	0.0	0.0	0.001304733606557377	0.004648473282442748	0.0068583041666666665	0.004442583333333333	0.015505811594202898	0.0	0.007249878453038674	0.01914508108108108	0.08075523611111111	0.11219555102040817	0.31228576712328765	1.0094299413919412
Nr2c2	0.29033954732510286	0.3553657164948454	0.2813825286885246	0.39729885114503816	0.1363021458333333	0.3646960980392157	0.20752360144927537	0.35711946242774567	0.2991699042357274	0.2757285027027027	0.3485202083333333	0.2688493163265306	0.2388103390410959	0.27693591575091575
Nr2f2	0.6736129794238682	0.7752749587628867	0.6462270040983608	0.5481377022900763	0.35906646666666664	0.6868990833333333	0.2596124927536232	0.6322138497109827	0.46560227255985265	0.3428595243243243	0.31706372222222223	0.43697292346938776	0.04327282191780822	0.0
Nr3c1	0.8963198024691358	1.0811913298969071	0.8590219856557376	0.8009976183206107	0.2949862916666667	1.0378014117647059	0.2999762681159421	0.753725520231214	0.6428257440147329	0.6321928918918919	0.48584477777777774	0.3848138112244898	0.11574993150684931	0.20372736263736263
Nr4a3	0.06354822633744855	0.03787010824742268	0.021234204918032788	0.019265019083969465	0.005071879166666667	0.0878643774509804	0.0	0.04560291329479769	0.026920915285451198	0.010227962162162162	0.009156006944444444	0.0	0.0	0.0
Nr5a2	0.0014731851851851852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018481351351351352	0.017280628472222222	0.02675272448979592	0.09455638698630138	0.157837326007326
Nr6a1	0.031886493827160495	0.026451128865979383	0.025699270491803282	0.05940268702290076	0.03007365	0.02446063235294118	0.017110797101449273	0.023745190751445086	0.024342848987108655	0.04880045945945946	0.07302661805555556	0.03969277551020408	0.22592735273972603	0.4997278681318681
Nrarp	0.031675779835390945	0.08417911340206186	0.10582788319672132	0.34183883587786257	0.0194570875	0.1414473823529412	0.21035271739130434	0.32185557803468207	0.292179408839779	0.5028543324324325	0.65870475	0.49831707142857146	0.2562103493150685	0.0881532967032967
Nrip1	0.0826189074074074	0.05357402577319588	0.06283856557377049	0.04216154961832061	0.0340744	0.05125942647058823	0.010524123188405798	0.059869508670520225	0.02770257826887661	0.04805624054054054	0.05897694097222222	0.03836997959183674	0.02334835616438356	0.029132322344322344
Nrp1	2.782233952674897	2.811032350515464	0.970363600409836	0.496274072519084	0.9356209541666666	1.3347905294117646	0.17606397826086956	0.26129328901734106	0.48823290055248614	0.24588121891891893	0.10918607291666665	0.056587061224489796	0.009745229452054796	0.008657765567765568
Nsmce4a	0.45659681275720165	0.8016725103092783	0.6975809139344262	0.8856967671755724	0.32578629166666667	0.3901790392156863	0.5004824130434783	0.4115945780346821	0.39684327071823206	0.5550050567567567	0.9503779791666668	0.8812939183673469	1.0372764143835616	1.2842427106227106
Nsun2	1.3386269609053498	1.4536334175257732	1.616893305327869	2.0340857938931296	0.7525708541666667	0.5345584656862745	0.8516396231884058	1.2006364682080923	0.8280100828729281	1.4687033405405407	2.1371097881944445	1.3075873571428571	1.8166241438356165	2.137603901098901
Nt5dc2	0.5606909423868313	0.8566828453608247	0.7552445696721312	0.7259116603053435	0.39192767916666665	0.16600413725490196	0.16120124637681157	0.14484390173410402	0.13875660405156537	0.4608540351351352	0.8488015659722222	0.824404306122449	0.7848129828767123	1.2154791501831501
Nuak1	0.8745566625514404	0.7403414072164949	0.38042666188524593	0.4745629923664122	0.29530472500000005	0.7144641519607843	0.21111134057971015	0.5631141387283237	0.4129841915285451	0.30132997567567565	0.12800592708333333	0.15823556632653063	0.03455226712328767	0.04926535164835165
Nucks1	1.6351729691358026	2.3578474793814435	2.4212953401639346	2.6325540610687024	1.13802635	1.3606205980392156	1.4971489782608696	2.026051699421965	1.7693564511970534	2.3692562513513513	3.3508767847222223	2.696875147959184	2.5325196712328766	2.613528197802198
Nudt21	0.3362740020576132	0.5560854742268041	0.4963836352459017	0.6636007748091604	0.15383428333333335	0.17915220588235292	0.18994439855072465	0.33720384393063585	0.27067623020257825	0.48218627837837835	0.6490671736111111	0.5916130408163266	0.7534460650684931	1.1806617326007325
Nuf2	0.10331547530864198	0.7046335154639175	0.4210178831967213	0.3663925687022901	0.076763325	0.010153450980392158	0.08773454347826087	0.012373156069364162	0.0018246390423572742	0.16853604054054053	0.46262681250000004	0.23659261734693876	0.2609430993150685	0.4221010695970696
Nup153	0.590370537037037	0.8711708453608248	0.7359157254098361	0.7864312137404581	0.17056319166666667	0.21100257843137254	0.05438614492753623	0.33810780924855494	0.19905360773480663	0.46749050000000003	0.8651841666666666	0.3117476683673469	0.5662729349315069	0.9988479890109889
Nup160	0.39068789711934154	0.9079941855670103	0.5928822848360655	0.9459676908396947	0.1962093125	0.20938243137254903	0.19005586231884058	0.299804323699422	0.22649751933701656	0.4999487594594595	0.9622720312499999	0.4781261989795918	0.7433253664383561	1.565419989010989
Nup188	0.6297347613168723	0.836505762886598	0.8314405573770492	0.9483114694656488	0.30756445	0.24365313725490198	0.26369142028985504	0.40198697109826587	0.2658487182320442	0.702401591891892	1.0369747013888888	0.6411126275510204	0.9613212876712329	1.2672580329670329
Nup205	0.5149060925925926	0.8486014742268041	0.8806349139344263	0.9109718854961832	0.2961452	0.20369814705882355	0.21898920289855073	0.39981575722543355	0.28812783241252304	0.6148166108108108	0.9541052465277777	0.7923338928571428	0.9215324726027398	1.2209866996336995
Nup210	0.001200820987654321	0.0	0.0334961106557377	0.19251526335877864	0.015868791666666666	0.004778593137254902	0.13676101449275363	0.025975838150289015	0.04821731123388582	0.2742427216216216	0.7150903125	0.5146432653061225	0.6728848047945205	0.5062942857142858
Nup62	0.9294586131687242	1.3666724896907216	1.1165282889344263	1.3983896526717556	0.4526829708333333	0.40238225980392156	0.5329409057971014	0.5157792427745664	0.39299720626151013	0.8175625567567568	1.3481054131944445	0.8855927091836734	1.107298071917808	2.006345542124542
Nup85	0.4464320185185185	0.8725954278350515	0.7782844590163934	1.0204607977099236	0.38182726666666666	0.29368376470588237	0.3288128695652174	0.3005401445086705	0.2856233186003683	0.6323552702702703	1.0207389791666666	0.7887932653061224	1.0914203561643836	1.2070617252747253
Nupr1	0.8394362777777777	0.6082892731958762	1.381405569672131	2.013247713740458	1.1069751250000002	1.2165764264705883	0.6286884275362319	2.306111867052023	0.9322204751381216	1.3049486675675677	0.6093750555555555	0.2505388112244898	0.3069567226027397	0.4083299487179487
Nus1	1.6881218497942387	1.737748881443299	1.4337526168032788	1.813079854961832	0.8067514208333333	1.0335889264705882	0.39799589130434787	1.1679986705202312	0.8010046372007367	1.071300983783784	1.304121548611111	0.7602203979591836	0.8554740821917808	1.1229796813186812
Nusap1	0.10944005144032923	0.7874585979381443	0.45440500204918033	0.5697884274809161	0.11168224166666667	0.019605382352941177	0.12045768115942028	0.02331921387283237	0.041560125230202576	0.3690986162162162	0.98068003125	0.5582973775510204	0.6008111198630137	1.155552783882784
Nxn	1.3649153765432098	1.2811144329896909	1.73630056352459	1.3402322404580154	1.2035441833333331	1.4148646617647058	1.0944423840579711	1.9972706069364161	1.6317648453038673	1.2411444999999999	1.056121357638889	1.6044023367346938	0.5177162260273972	0.6802840842490843
Oaf	1.3954562716049381	1.1965713350515463	0.9670502090163935	0.36623093129770995	0.6215901791666667	0.6511775931372549	0.020238434782608696	0.16825031213872832	0.11574382136279926	0.16068794324324323	0.15625520138888888	0.02370112244897959	0.047329750000000004	0.014725197802197804
Oasl2	0.03650614609053498	0.04468548969072165	0.9515496967213114	1.1310769541984733	0.2425358875	0.058267622549019606	0.0	0.09124054335260115	0.024093176795580113	0.035504748648648644	0.05257404861111111	0.0	0.022215263698630135	0.2889127216117216
Oat	2.016250339506173	2.10114006185567	1.315776319672131	1.2379797519083968	1.1706716833333333	1.529570068627451	0.8564864347826087	0.9889107341040463	0.8948260368324125	0.9723384810810811	1.2334593680555554	1.0145804285714286	0.7635341952054795	0.6953595091575091
Odc1	0.9593894773662551	1.1341166030927834	0.9878794098360656	1.2696754236641221	0.446617125	0.21096015686274508	0.1282776811594203	0.2814610867052023	0.1325299944751381	0.5231295081081081	1.134865	0.45589053061224494	0.8975967020547945	1.3730669560439561
Ogn	0.602059524691358	0.5086552783505155	0.6605137581967213	0.10223525572519085	0.7451252291666666	2.2724404803921567	0.13002664492753624	0.33515554335260117	0.7853932799263351	0.11759136486486488	0.011722881944444445	0.040086142857142855	0.0026255890410958904	0.0
Ogt	0.6518628621399176	0.6992830206185567	0.7001257110655738	0.7988789541984733	0.6378797833333334	1.1408551470588235	1.03583	1.4535000982658959	1.436711532228361	1.255421027027027	0.96720684375	1.1477596224489794	1.0934703253424658	1.037139827838828
Ola1	1.0688618436213992	1.237565530927835	1.3436129467213116	1.720608717557252	0.7092858875	0.673749112745098	0.6625664855072464	1.2471601387283238	0.9347359871086557	1.3299933783783784	1.7005051875000001	1.2677179285714286	1.3214700034246576	1.7644351428571428
Orc1	0.14789180041152264	0.3166816443298969	0.1753744918032787	0.31465592748091603	0.05416975833333333	0.013391852941176471	0.03134757246376812	0.0339668612716763	0.021150112338858194	0.10740066216216217	0.42849817013888886	0.19978357142857145	0.4800029760273972	0.7776694285714285
Orc2	0.4615853930041152	0.742051675257732	0.6338288790983606	0.9195960572519084	0.20498402083333334	0.21747299509803922	0.22521016666666666	0.3657308208092485	0.20891390423572745	0.44333110540540543	0.7296820486111111	0.4809095204081633	0.59229826369863	1.227738945054945
Orc6	0.5640120288065844	0.9201948144329898	0.8674650655737705	1.1443904198473283	0.3212148125	0.2817428137254902	0.2817328768115942	0.3269214219653179	0.27213778453038673	0.5432747810810811	1.0444449131944444	0.7353904285714287	1.114715565068493	1.5912767032967032
Os9	0.6988522880658435	0.6175826237113402	0.6176117950819673	0.763574965648855	0.6682433916666667	1.1657705049019609	0.4552161956521739	1.173839641618497	0.8500115082872928	0.9495331432432433	0.6328608645833333	0.5260364030612245	0.3127414280821918	0.15356833333333333
Osbpl5	0.790310403292181	0.7376933402061855	0.5141128995901639	0.3693574732824428	0.381660525	0.6560721519607843	0.15047760869565216	0.42496184393063585	0.38193735359116027	0.25705441351351355	0.13747846875	0.15419445918367347	0.07809657191780822	0.029700630036630035
